V2_mean	Isense_mean	dt	V2Ref_set
509	510	500	61
PWM	V2_read	Isense_read
106	1023	511
104	1023	510
104	0	510
110	0	510
122	109	510
133	1023	511
139	1023	511
140	1023	511
138	597	511
137	509	512
134	1023	512
125	1023	512
117	116	511
115	0	511
112	1023	512
105	1023	511
93	1023	511
82	0	512
77	0	510
79	0	511
86	189	510
92	1023	510
92	1023	511
94	85	510
95	1023	511
97	67	511
99	1023	511
102	55	510
104	1023	511
108	49	511
111	1023	510
109	1023	510
102	1023	510
97	0	510
97	0	510
98	1023	510
100	53	511
107	53	510
121	101	510
133	1023	511
140	1023	511
142	1023	511
140	1023	511
132	1023	511
119	1023	511
101	1023	512
85	0	511
75	0	511
71	0	510
67	1023	510
62	359	510
56	1023	511
48	391	510
42	444	510
-39	494	511
-43	522	511
-47	550	511
-51	558	510
-54	560	511
-58	559	511
-62	687	510
-67	697	510
-74	711	511
-81	372	509
-87	642	510
-92	384	510
-95	387	510
-97	586	510
-99	593	510
-101	394	511
-102	584	510
-102	589	510
-104	599	511
-104	400	510
-103	598	510
-102	401	510
-100	618	510
-97	398	510
-93	394	510
-88	618	511
-83	607	510
-77	381	510
-71	697	510
-65	370	510
-58	705	510
-51	363	510
-43	561	511
42	550	511
51	494	511
62	447	511
73	543	510
85	341	510
101	229	510
115	1023	511
125	1023	510
129	1023	510
129	1023	511
128	279	511
125	1023	511
118	1023	511
105	1023	511
88	1023	511
72	0	511
62	0	510
53	1023	511
41	448	510
-45	502	510
-55	553	510
-65	556	510
-73	367	510
-81	726	511
-89	377	510
-95	385	510
-98	390	510
-101	587	510
-104	580	510
-107	570	510
-110	555	510
-113	536	511
-115	409	510
-115	487	510
-114	486	510
-113	511	510
-111	532	511
-109	568	510
-107	602	510
-105	646	510
-105	691	511
-106	676	510
-108	639	510
-111	594	510
-112	408	511
-113	555	511
-112	414	510
-110	416	509
-107	418	510
-101	417	510
-94	412	510
-85	400	510
-75	635	510
-65	374	510
-54	706	510
-45	681	511
40	554	510
49	511	509
59	445	510
71	457	510
84	351	510
101	244	510
116	1023	511
126	1023	510
131	1023	511
131	1023	511
127	1023	511
117	1023	511
108	0	511
106	0	510
104	1023	511
103	0	510
108	0	511
114	1023	511
114	1023	511
116	0	510
124	0	511
132	1023	510
135	1023	511
136	439	511
136	1023	511
134	453	511
133	381	512
135	349	511
139	405	512
145	517	512
148	933	511
146	1023	512
140	1023	513
131	533	513
125	263	513
123	92	513
121	1023	513
113	1023	514
101	1023	513
90	0	513
78	1023	512
69	0	512
59	1023	512
51	0	511
44	617	511
-39	638	510
-45	522	511
-52	553	510
-58	559	510
-65	688	511
-71	367	510
-77	722	509
-83	375	511
-88	678	510
-94	621	510
-101	578	511
-107	567	511
-114	534	511
-119	465	511
-123	396	510
-124	293	510
-122	252	509
-116	275	510
-109	447	510
-100	556	510
-93	755	510
-89	875	510
-88	817	510
-86	386	510
-84	640	510
-82	382	510
-78	623	510
-74	376	510
-70	725	510
-68	720	510
-65	368	510
-61	705	510
-58	364	510
-52	362	510
-45	608	510
41	230	510
51	560	510
62	447	511
74	541	510
88	336	510
100	1023	510
113	101	511
125	1023	510
132	1023	511
134	1023	511
131	1023	511
123	1023	512
110	1023	511
92	1023	511
69	1023	511
47	0	511
-49	614	510
-68	558	511
-86	368	511
-102	382	510
-116	391	510
-128	430	510
-138	415	509
-148	600	509
-159	798	509
-172	634	510
-182	0	509
-185	0	508
-182	0	507
-173	1	506
-157	0	506
-140	746	505
-123	522	504
-104	338	506
-86	764	505
-71	1010	507
-59	535	506
-49	1023	508
-44	1023	508
-44	1023	509
-47	706	511
-48	227	511
-46	222	511
-40	228	511
45	535	510
52	653	510
60	449	510
69	575	511
79	356	510
91	295	510
102	1023	510
114	103	510
126	1023	511
132	1023	511
133	1023	511
133	397	510
135	381	512
139	429	511
144	533	512
147	905	510
145	1023	512
138	1023	512
127	1023	513
110	1023	513
88	1023	512
68	0	512
54	0	512
40	1023	511
-52	482	510
-67	558	510
-84	710	510
-101	675	509
-118	391	510
-132	397	510
-145	404	510
-156	410	509
-165	369	509
-170	19	508
-168	0	508
-160	0	507
-147	197	507
-132	499	507
-116	515	507
-99	523	506
-84	802	507
-69	514	507
-57	1023	509
-50	1023	509
-49	1023	510
-52	1023	511
-57	562	510
-61	364	510
-63	363	510
-64	700	510
-65	366	510
-66	705	511
-66	367	510
-66	708	510
-67	707	509
-68	368	510
-69	714	510
-69	369	510
-69	717	511
-69	369	510
-68	718	510
-67	369	510
-66	711	511
-64	367	509
-63	702	510
-60	364	510
-55	362	510
-50	682	510
-46	560	511
-41	556	510
40	545	510
46	510	510
52	448	511
59	610	510
66	458	510
71	1023	510
76	351	510
83	321	509
93	253	510
107	113	510
121	1023	511
130	1023	511
133	1023	511
132	1023	511
130	357	511
131	285	511
135	308	512
140	421	511
147	565	511
151	1023	512
150	1023	512
143	1023	512
134	701	511
125	357	513
121	95	513
122	0	513
130	5	513
138	1023	513
140	1023	513
141	525	513
139	1023	513
131	1023	514
124	260	513
122	53	513
125	0	514
135	85	513
143	1023	513
150	653	512
152	1023	513
150	1023	514
143	1023	513
133	629	513
125	305	515
121	75	515
116	1023	515
107	1023	515
99	0	514
90	1023	515
84	0	512
83	0	512
89	0	513
95	1023	512
102	0	512
109	1023	512
111	1023	512
108	1023	512
100	1023	511
93	0	511
93	0	511
93	1023	510
94	0	510
95	1023	511
97	65	510
98	1023	510
101	53	510
103	1023	510
106	52	510
115	61	510
124	1023	511
132	273	511
143	405	511
151	1023	511
155	1023	512
154	1023	512
147	1023	512
135	1023	512
119	1023	512
97	1023	513
77	0	513
64	0	512
56	0	512
55	0	511
58	441	510
61	593	510
64	458	511
65	1023	510
65	373	510
64	1023	510
61	377	510
56	1023	510
51	391	510
47	447	510
44	446	510
43	482	510
43	486	510
43	487	510
44	487	511
47	482	511
50	446	510
55	446	510
60	604	510
66	458	510
70	1023	511
73	345	510
78	340	510
86	305	510
92	1023	510
94	1023	510
96	80	510
98	1023	510
101	61	511
103	1023	510
107	49	511
110	1023	510
114	101	511
123	141	511
137	229	511
148	1023	511
155	1023	511
157	1023	512
154	1023	511
146	1023	512
132	1023	512
114	1023	512
97	0	513
80	1023	512
65	0	512
56	0	511
53	0	510
53	613	510
53	447	510
53	610	510
54	449	510
56	607	511
58	453	510
61	455	511
65	563	511
70	373	510
74	1023	511
76	333	511
77	1023	510
77	311	510
81	311	510
87	275	510
92	1023	510
97	103	510
102	1023	510
108	71	510
114	1023	511
114	1023	510
110	1023	510
100	1023	510
92	0	511
84	1023	511
75	205	510
71	325	510
64	1023	511
52	1023	511
39	448	510
-49	513	510
-61	559	510
-73	694	510
-85	372	510
-96	663	511
-108	569	510
-120	506	511
-130	402	510
-138	425	510
-146	586	509
-155	754	509
-166	744	509
-175	168	510
-179	0	507
-176	0	507
-167	0	507
-153	183	508
-138	830	505
-125	451	504
-108	271	505
-91	659	505
-74	539	506
-60	1023	507
-51	1023	507
-47	1023	508
-45	601	511
-44	639	512
-41	241	509
40	547	510
46	510	510
52	449	510
58	611	510
65	458	510
70	1023	511
74	348	510
76	1023	510
78	321	510
82	305	509
90	263	510
96	1023	511
97	1023	510
99	61	511
107	55	511
121	117	510
138	341	511
155	629	510
170	1023	511
180	925	511
185	1023	512
185	1023	513
181	1023	514
171	1023	514
157	1023	515
137	1023	515
116	421	515
99	0	515
83	1023	515
67	0	514
59	0	513
49	1023	513
42	0	512
41	0	510
42	492	510
45	492	511
49	477	510
53	612	511
57	449	511
62	598	510
68	465	510
71	1023	510
73	349	510
73	1023	511
73	340	510
76	340	510
76	1023	511
76	320	511
79	320	510
84	293	510
94	237	510
107	103	511
120	1023	510
133	337	510
147	469	511
159	1023	510
165	1023	512
167	1023	511
163	1023	513
155	1023	513
141	1023	513
126	557	513
113	119	513
100	1023	513
88	0	513
76	1023	513
65	0	512
54	1023	511
45	0	511
0	645	511
-45	507	510
-52	553	510
-58	559	510
-66	687	511
-74	708	510
-82	372	510
-89	628	510
-97	605	509
-105	573	510
-113	540	510
-120	471	511
-126	389	510
-129	305	510
-129	316	510
-126	284	510
-119	215	510
-110	368	510
-99	536	509
-87	449	509
-77	933	509
-68	406	510
-59	717	510
-52	691	510
-45	680	511
-39	554	510
43	523	510
50	487	510
58	612	510
65	456	510
71	1023	510
75	351	510
82	327	510
93	263	510
107	117	510
127	149	510
145	1023	510
159	1023	510
167	1023	511
171	1023	511
169	1023	513
163	1023	513
151	1023	513
134	1023	513
117	343	513
104	0	512
91	1023	514
80	0	513
75	0	512
76	0	511
77	1023	511
80	0	511
89	0	510
98	1023	510
107	85	510
116	1023	511
120	1023	511
125	165	511
134	215	511
145	437	511
154	971	510
159	1023	512
158	1023	512
153	1023	512
142	1023	513
129	613	511
118	213	513
112	0	513
113	0	513
120	0	513
134	0	512
151	357	513
167	1023	513
177	1023	514
184	773	514
187	1023	514
185	1023	515
179	1023	516
167	1023	516
150	1023	517
128	1023	517
106	149	517
91	0	517
81	0	516
78	0	515
75	1023	515
73	0	514
78	0	514
89	0	513
99	1023	513
112	0	512
124	1023	512
130	1023	512
137	253	512
146	453	512
153	961	510
156	1023	513
153	1023	513
145	1023	514
133	1023	514
115	1023	514
92	1023	514
71	0	514
56	0	513
41	1023	512
-50	98	510
-60	199	510
-68	689	510
-76	367	510
-84	711	510
-92	380	510
-97	386	510
-100	390	509
-101	394	510
-102	589	510
-103	590	511
-104	589	511
-104	399	510
-103	601	510
-103	616	511
-103	608	511
-103	399	509
-101	605	511
-101	623	510
-99	397	509
-97	618	511
-94	394	510
-89	391	510
-82	386	511
-74	619	509
-66	372	510
-57	708	510
-50	686	510
-43	560	510
40	550	510
47	510	511
56	446	511
65	601	511
75	373	510
87	327	511
98	1023	510
109	97	510
126	151	509
145	405	510
163	997	510
176	1023	511
183	1023	512
188	716	512
189	1023	513
187	641	514
182	1023	515
172	1023	515
