V2_mean	Isense_mean	dt	V2Ref_set
509	510	500	102
PWM	V2_read	Isense_read
-255	511	510
-255	506	511
-255	500	511
-255	497	511
-255	499	511
-255	499	511
-255	499	511
-255	499	511
-255	500	511
-255	432	511
-255	502	512
-255	501	511
-255	501	511
-255	501	511
-255	501	511
-255	501	511
-255	503	511
-255	502	511
-255	503	511
-255	503	511
-255	499	511
-255	505	510
-255	505	510
-255	504	510
-255	504	511
-255	504	511
-255	519	511
-255	506	510
-255	506	510
-255	505	510
-255	506	510
-255	437	511
-255	511	511
-255	507	511
-255	507	511
-255	506	511
-255	508	512
-255	507	511
-255	507	510
-255	507	510
-255	507	510
-255	506	510
-255	508	510
-255	509	510
-255	509	510
-147	508	511
84	503	511
255	507	511
255	523	511
255	524	510
255	523	511
255	521	511
255	521	510
255	520	510
255	520	510
255	519	510
255	518	511
255	522	510
255	522	510
255	520	510
255	520	510
255	519	510
255	519	511
255	518	511
