V2_mean	Isense_mean	dt
255	457	545
255	446	544
255	434	544
255	430	544
255	454	544
255	487	543
255	525	543
255	551	544
255	574	544
255	585	544
255	584	544
255	570	545
255	555	544
255	541	545
255	528	544
255	514	544
255	501	544
255	488	545
255	476	545
255	464	544
255	451	544
255	440	543
255	430	544
255	439	544
255	471	544
255	506	544
255	539	544
255	564	544
255	580	544
255	587	544
255	578	545
255	563	544
255	548	545
255	535	544
255	521	544
255	507	544
255	494	544
255	482	544
255	470	544
255	457	544
255	446	544
255	435	544
255	432	544
255	458	544
255	490	543
255	527	543
255	551	543
255	576	544
255	585	543
255	585	544
255	570	544
255	556	544
255	542	544
255	528	544
255	514	544
255	501	544
255	487	544
255	476	545
255	463	544
255	452	544
255	440	544
255	431	543
255	441	544
255	472	544
255	508	544
255	538	543
255	566	544
255	581	544
255	588	544
255	578	544
255	564	544
255	550	545
255	536	545
255	522	544
255	509	544
255	495	544
255	483	544
255	471	544
255	458	545
255	447	544
255	435	544
255	430	544
255	456	544
255	485	544
255	522	544
255	549	542
255	575	544
255	584	544
255	585	544
255	571	545
255	556	544
255	542	544
255	529	544
255	515	545
255	502	545
255	489	544
255	476	544
255	464	544
255	453	544
255	440	544
255	431	544
255	438	543
255	469	543
255	509	543
255	536	543
255	564	544
255	580	544
255	588	544
255	579	544
255	563	544
255	550	545
255	536	544
255	522	544
255	509	544
255	496	545
255	483	544
255	471	545
255	459	544
255	447	544
255	436	544
255	429	544
255	451	543
255	484	543
255	521	543
255	548	544
255	572	544
255	584	544
255	586	544
255	572	544
255	557	544
255	547	544
255	529	544
255	516	544
255	503	544
255	490	544
255	478	545
255	465	544
255	453	545
255	441	544
255	431	544
255	438	544
-255	468	544
-254	0	542
-253	0	541
-252	0	539
-251	0	538
-250	0	536
-249	0	535
-248	0	534
-247	0	532
-246	0	530
-245	0	529
-244	0	529
-243	0	527
-242	0	526
-241	0	525
-240	0	524
-239	0	521
-238	0	520
-237	0	518
-236	0	518
-235	0	516
-234	0	515
-233	0	513
-232	0	512
-231	0	512
-230	0	510
-229	0	510
-228	0	509
-227	0	507
-226	0	507
-225	0	506
-224	0	505
-223	2	504
-222	10	504
-221	19	503
-220	28	502
-219	37	502
-218	45	501
-217	54	501
-216	63	500
-215	71	500
-214	79	499
-213	87	498
-212	94	498
-211	102	498
-210	110	497
-209	118	497
-208	125	496
-207	132	496
-206	139	496
-205	146	495
-204	153	495
-203	159	495
-202	166	494
-201	173	494
-200	240	494
-199	561	494
-198	793	494
-197	929	494
-196	844	493
-195	676	493
-194	471	493
-193	281	493
-192	343	493
-191	479	493
-190	594	492
-189	688	492
-188	769	492
-187	835	493
-186	891	493
-185	935	492
-184	972	492
-183	1001	491
-182	1023	492
-181	1023	492
-180	1023	492
-179	1023	492
-178	1023	492
-177	1023	493
-176	1023	492
-175	1023	492
-174	1023	492
-173	1023	492
-172	1023	493
-171	1023	493
-170	1023	492
-169	1023	493
-168	1023	492
-167	1023	493
-166	1023	492
-165	1023	492
-164	1023	493
-163	1023	493
-162	1023	494
-161	1023	494
-160	1023	494
-159	1023	493
-158	1023	494
-157	1023	494
-156	1023	494
-155	1023	494
-154	1023	494
-153	1023	494
-152	1023	495
-151	1023	495
-150	1023	494
-149	1023	495
-148	1023	494
-147	1023	495
-146	1023	495
-145	1023	496
-144	1023	496
-143	1023	495
-142	1023	496
-141	1023	496
-140	1023	497
-139	1023	496
-138	1023	497
-137	1023	497
-136	1023	497
-135	1023	497
-134	1023	498
-133	1023	498
-132	1023	498
-131	1023	498
-130	1023	498
-129	1023	499
-128	1023	498
-127	1023	499
-126	1023	498
-125	1023	499
-124	1023	500
-123	1023	500
-122	1023	500
-121	1023	501
-120	1023	500
-119	1023	501
-118	1023	502
-117	1023	501
-116	1023	502
-115	1023	502
-114	1023	502
-113	1023	502
-112	1023	503
-111	1023	503
-110	1023	503
-109	1023	504
-108	1023	504
-107	1023	505
-106	1023	505
-105	1023	504
-104	1023	505
-103	1023	505
-102	1023	506
-101	1023	506
-100	1023	507
-99	1023	506
-98	1023	507
-97	1023	507
-96	1023	508
-95	1023	507
-94	1023	508
-93	1023	508
-92	1023	508
-91	1023	508
-90	1023	509
-89	1015	509
-88	915	510
-87	884	509
-86	853	509
-85	819	509
-84	778	509
-83	737	510
-82	689	509
-81	637	509
-80	582	509
-79	526	509
-78	469	510
-77	415	509
-76	363	510
-75	317	509
-74	279	509
-73	250	509
-72	231	509
-71	223	510
-70	223	509
-69	230	509
-68	243	509
-67	260	510
-66	281	510
-65	303	509
-64	327	510
-63	351	509
-62	373	509
-61	397	509
-60	420	509
-59	443	509
-58	465	510
-57	487	510
-56	508	509
0	528	509
1	507	508
2	509	509
3	510	510
4	515	510
5	493	509
6	584	509
7	585	509
8	587	509
9	588	510
10	588	509
11	588	509
12	586	509
13	585	509
14	578	509
15	569	509
16	559	509
17	548	509
