V2_mean	Isense_mean	dt
-151	510	500
PWM	V2_read	Isense_read
-151	510	510
-151	510	509
-151	510	509
-151	510	510
-151	510	509
-151	510	510
-151	510	509
-152	510	509
-152	510	509
-152	510	509
510	509	0
0	510	509
0	510	510
0	510	510
0	510	509
0	510	510
0	510	510
0	510	510
1	510	509
1	510	510
1	510	509
1	510	510
1	510	510
1	510	509
1	510	510
1	510	509
1	510	510
1	510	509
2	510	509
2	510	509
2	510	509
2	510	509
2	510	509
2	510	509
2	510	509
2	510	509
2	510	510
2	510	509
3	510	509
3	520	509
3	517	509
3	515	510
3	513	510
3	511	509
3	511	509
3	511	510
3	511	509
3	511	510
4	511	510
4	548	509
4	550	510
4	550	509
4	550	509
4	550	509
4	550	509
4	550	510
4	549	510
4	549	509
5	549	510
5	559	509
5	558	509
5	558	510
5	558	509
5	557	510
5	558	509
5	557	509
5	557	509
5	557	510
6	557	510
6	565	509
6	565	509
6	564	510
6	565	509
6	564	509
6	565	509
6	565	509
6	565	509
6	564	509
7	565	510
7	578	509
7	578	510
7	577	510
7	578	510
7	578	509
7	578	510
7	578	509
7	578	509
7	578	510
8	578	509
8	598	510
8	598	509
8	598	509
8	598	510
8	598	510
8	598	509
8	598	509
8	598	509
8	598	509
9	598	509
9	626	509
9	627	510
9	627	510
9	626	509
9	626	509
9	626	510
9	626	509
9	626	510
9	626	510
10	626	510
10	661	509
10	660	509
10	660	509
10	659	510
10	659	509
10	659	510
10	660	510
10	660	509
10	659	509
11	660	509
11	666	510
11	666	509
11	666	509
11	666	509
11	666	510
11	666	509
11	666	510
11	666	509
11	666	510
12	666	510
12	697	510
12	698	509
12	698	509
12	698	509
12	697	509
12	698	510
12	697	509
12	698	509
12	697	509
13	697	509
13	732	509
13	733	509
13	733	510
13	733	509
13	732	509
13	733	510
13	732	510
13	733	509
13	732	509
14	732	509
14	770	509
14	770	510
14	770	510
14	770	509
14	770	509
14	771	510
14	770	510
14	770	509
14	771	509
15	770	510
15	812	509
15	812	510
15	811	509
15	811	509
15	811	509
15	812	509
15	812	510
15	812	509
15	812	510
16	812	509
16	855	510
16	856	510
16	856	510
16	856	510
16	855	510
16	856	510
16	855	509
16	855	509
16	855	510
17	855	509
17	900	509
17	900	509
17	900	509
17	900	509
17	900	509
17	900	510
17	900	509
17	900	509
17	900	509
18	900	510
18	947	510
18	947	509
18	947	510
18	947	509
18	947	509
18	947	509
18	947	509
18	947	509
18	947	509
19	947	509
19	992	509
19	993	510
19	992	510
19	992	509
19	992	510
19	993	509
19	992	510
19	993	509
19	992	510
20	993	509
20	1023	509
20	1023	509
20	1023	510
20	1023	510
20	1023	509
20	1023	510
20	1023	509
20	1023	509
20	1023	510
21	1023	510
21	1023	510
21	1023	510
21	1023	508
21	1023	509
21	1023	510
21	1023	510
21	1023	510
21	1023	509
21	1023	510
22	1023	509
22	1023	510
22	1023	510
22	1023	509
22	1023	509
22	1023	509
22	1023	509
22	1023	510
22	1023	510
22	1023	509
23	1023	509
23	1023	509
23	1023	510
23	1023	509
23	1023	510
23	1023	509
23	1023	509
23	1023	509
23	1023	509
23	1023	509
24	1023	509
24	1023	510
24	1023	509
24	1023	509
24	1023	510
24	1023	510
24	1023	510
24	1023	510
24	1023	509
24	1023	510
25	1023	510
25	1023	509
25	1023	510
25	1023	509
25	1023	509
25	1023	509
25	1023	509
25	1023	509
25	1023	509
25	1023	509
26	1023	509
26	1023	510
26	1023	510
26	1023	510
26	1023	509
26	1023	509
26	1023	509
26	1023	510
26	1023	509
26	1023	509
27	1023	510
27	1023	509
27	1023	509
27	1023	509
27	1023	510
27	1023	510
27	1023	509
27	1023	509
27	1023	509
27	1023	510
28	1023	510
28	1023	509
28	1023	509
28	1023	509
28	1023	509
28	1023	509
28	1023	510
28	1023	509
28	1023	510
28	1023	509
29	1023	509
29	1023	509
29	1023	510
29	1023	510
29	1023	509
29	1023	509
29	1023	509
29	1023	509
29	1023	509
29	1023	509
30	1023	509
30	1023	509
30	1023	510
30	1023	509
30	1023	509
30	1023	509
30	1023	510
30	1023	510
30	1023	509
30	1023	509
