V2_mean	Isense_mean	dt
509	509	500
PWM	V2_read	Isense_read
0	511	510
0	511	510
0	510	510
1	510	510
1	509	510
1	510	510
1	509	509
2	510	509
2	509	510
2	509	510
2	510	510
3	510	509
3	500	509
3	504	509
3	507	509
4	508	509
4	438	509
4	434	510
4	434	509
5	433	509
5	353	509
5	353	510
5	353	509
6	354	509
6	346	509
6	347	509
6	347	509
7	347	510
7	335	509
7	335	510
7	335	508
8	335	510
8	319	510
8	320	509
8	319	509
9	320	510
9	314	509
9	315	509
9	314	509
10	314	509
10	300	509
10	299	510
10	299	508
11	297	509
11	281	509
11	281	510
11	280	509
12	281	509
12	260	509
12	260	510
13	260	510
13	239	509
13	239	509
13	239	509
14	239	509
14	216	509
14	216	509
14	216	509
15	215	509
15	188	509
15	189	509
15	189	510
16	190	509
16	162	509
16	162	509
16	162	509
17	162	508
17	134	509
17	134	509
17	134	510
18	134	509
18	106	509
18	106	509
18	106	509
19	105	509
19	79	509
19	79	509
19	79	510
20	79	509
20	53	509
20	53	509
20	52	510
21	51	509
21	27	510
21	27	509
21	27	510
22	26	508
22	4	510
22	4	509
22	4	510
23	4	508
23	0	509
23	0	509
23	0	509
24	0	509
24	0	509
24	0	510
24	0	509
25	0	509
25	0	510
25	0	509
26	0	509
26	0	509
26	0	510
26	0	509
27	0	509
27	0	509
27	0	510
27	0	510
28	0	509
28	0	509
28	0	510
28	0	510
29	0	509
29	0	509
29	0	509
29	0	509
30	0	509
30	0	509
30	0	509
30	0	509
31	0	509
31	0	509
31	0	509
31	0	509
32	0	509
32	0	509
32	0	509
32	0	509
33	0	509
33	0	509
33	0	509
33	0	509
34	0	510
34	0	510
34	0	509
34	0	509
35	0	509
35	0	510
35	0	510
35	0	509
36	0	509
36	0	509
36	0	510
36	0	509
37	0	509
37	0	509
37	0	509
37	0	509
38	0	509
38	0	508
38	0	510
39	0	509
39	0	510
39	0	510
39	0	510
40	0	510
40	0	509
40	0	509
40	0	510
41	0	509
41	0	509
41	0	510
41	0	509
42	0	509
42	0	509
42	0	509
42	0	510
43	0	510
43	0	510
43	0	510
43	0	510
44	0	509
44	0	509
44	0	510
44	0	509
45	0	509
45	0	509
45	0	509
45	0	510
46	0	510
46	0	509
46	0	510
46	0	510
47	0	510
47	0	510
47	0	509
47	0	509
48	0	510
48	0	510
48	0	510
48	0	510
49	0	510
49	0	509
49	0	510
49	0	509
50	0	509
50	0	509
50	0	509
51	0	509
51	0	510
51	0	510
51	0	510
52	0	510
52	0	509
52	0	509
52	0	510
53	0	509
53	0	509
53	0	509
53	0	509
54	0	510
54	0	510
54	0	509
54	0	510
55	0	509
55	0	509
55	0	509
55	0	509
56	0	509
56	0	509
56	0	509
56	0	509
