V2_mean	Isense_mean	dt
510	509	500
0	509	510	1
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	510	0
0	509	509	1
0	510	509	0
0	509	510	1
0	509	510	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	509	1
0	509	510	1
0	509	509	1
0	510	509	0
0	509	509	1
0	510	509	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	509	510	1
0	510	509	0
0	509	510	1
0	509	510	1
0	509	509	1
0	509	509	1
0	509	510	1
0	510	510	0
0	509	509	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	509	1
0	509	510	1
0	509	510	1
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	509	0
0	509	509	1
0	510	510	0
0	509	509	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	509	0
0	509	510	1
0	509	510	1
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	509	1
0	510	509	0
0	509	510	1
0	509	510	1
0	509	509	1
0	509	509	1
0	509	509	1
0	509	509	1
0	509	510	1
0	510	510	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	510	0
0	511	510	-1
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	509	0
0	509	510	1
0	510	510	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	509	0
0	510	509	0
0	509	510	1
0	509	509	1
0	509	509	1
0	509	509	1
0	510	509	0
0	509	509	1
0	509	510	1
0	509	509	1
0	510	509	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	509	510	1
0	510	509	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	509	1
0	510	510	0
0	509	509	1
0	509	510	1
0	509	509	1
0	509	509	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	510	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	509	509	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	510	1
0	509	510	1
0	510	510	0
0	509	510	1
0	509	509	1
0	509	510	1
0	509	509	1
0	510	510	0
0	510	509	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	511	510	-1
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	509	0
0	509	510	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	509	1
0	509	510	1
0	509	510	1
0	510	510	0
0	509	511	1
0	509	510	1
0	510	509	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	511	509	-1
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	509	509	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	509	1
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	509	0
0	509	510	1
0	509	509	1
0	510	509	0
0	509	509	1
0	510	509	0
0	509	509	1
0	509	510	1
0	509	509	1
0	509	509	1
0	509	509	1
0	509	509	1
0	509	510	1
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	510	0
0	509	510	1
0	510	509	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	509	510	1
0	509	509	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	510	1
0	508	509	2
0	509	510	1
0	509	510	1
0	509	510	1
0	509	509	1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	509	0
0	510	510	0
0	509	510	1
0	510	510	0
0	509	509	1
0	509	509	1
0	509	509	1
0	509	510	1
0	509	509	1
0	509	510	1
0	509	509	1
0	509	509	1
0	509	509	1
0	509	510	1
0	510	509	0
0	509	510	1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	509	509	1
0	509	510	1
0	509	509	1
0	509	509	1
0	509	510	1
0	510	510	0
0	509	510	1
0	509	509	1
0	509	510	1
0	509	510	1
0	510	510	0
0	509	509	1
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	509	510	1
0	510	510	0
0	509	509	1
0	509	509	1
0	509	510	1
0	509	509	1
0	509	510	1
0	509	510	1
0	510	510	0
0	510	509	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	510	1
0	509	509	1
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	509	509	1
0	510	509	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	510	1
0	509	509	1
0	509	509	1
0	509	509	1
0	509	510	1
0	510	510	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	508	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	509	0
0	509	510	1
0	510	509	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	510	1
0	509	509	1
0	509	509	1
0	509	510	1
0	509	509	1
0	509	510	1
0	509	510	1
0	510	510	0
0	509	509	1
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	509	0
0	509	510	1
0	509	510	1
0	510	510	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	509	1
0	510	510	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	510	0
0	509	510	1
0	510	509	0
0	510	510	0
0	509	510	1
0	510	510	0
0	510	510	0
0	510	509	0
0	510	509	0
0	511	510	-1
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	509	509	1
0	510	510	0
0	509	509	1
0	509	509	1
0	509	510	1
0	510	510	0
0	509	509	1
0	509	509	1
0	510	509	0
0	510	510	0
0	509	509	1
0	509	510	1
0	509	510	1
0	509	509	1
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	509	510	1
0	510	510	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	509	509	1
0	510	509	0
0	510	510	0
0	509	509	1
0	509	510	1
0	510	510	0
0	509	509	1
0	510	510	0
0	510	510	0
0	509	510	1
0	509	509	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	509	1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	509	509	1
0	509	509	1
0	509	510	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	509	1
0	509	509	1
0	509	510	1
0	509	510	1
0	510	510	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	510	0
0	509	510	1
0	510	510	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	510	0
0	509	510	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	510	1
0	509	509	1
0	509	509	1
0	509	509	1
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	509	509	1
0	510	510	0
0	509	509	1
0	509	509	1
0	509	510	1
0	509	509	1
0	510	509	0
0	509	509	1
0	509	510	1
0	509	509	1
0	509	508	1
0	509	509	1
0	509	509	1
0	509	509	1
0	510	509	0
0	509	510	1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	509	0
0	510	509	0
0	510	509	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	509	1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	509	0
0	510	509	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	509	0
0	510	509	0
0	510	509	0
0	510	510	0
0	509	509	1
0	509	510	1
0	509	509	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	509	1
0	510	510	0
0	509	510	1
-53	510	510	-101
-67	499	510	-90
-84	505	509	-96
-100	502	509	-93
-114	482	509	-73
-126	460	510	-51
-133	427	509	-18
-137	400	509	9
-138	383	509	26
-137	375	509	34
-140	396	508	13
-140	385	508	24
-141	389	508	20
-142	388	507	21
-142	387	507	22
-142	392	507	17
-144	397	508	12
-144	389	507	20
-144	393	507	16
-144	390	507	19
-146	402	507	7
-146	395	506	14
-146	397	506	12
-147	401	506	8
-148	399	506	10
-148	396	505	13
-149	400	505	9
-149	398	505	11
-150	401	506	8
-150	399	506	10
-150	402	505	7
-151	405	505	4
-152	403	504	6
-152	399	504	10
-152	402	504	7
-152	405	504	4
-154	409	504	0
-153	400	504	9
-154	408	503	1
-155	406	503	3
-155	401	503	8
-155	404	503	5
-156	408	503	1
-156	405	502	4
-157	407	503	2
-157	404	502	5
-158	407	502	2
-158	403	502	6
-158	405	502	4
-158	409	502	0
-160	412	501	-3
-158	395	501	14
-160	415	501	-6
-160	402	501	7
-159	402	501	7
-161	416	500	-7
-160	398	500	11
-160	410	500	-1
-162	415	500	-6
-161	398	500	11
-161	406	500	3
-162	411	499	-2
-161	405	500	4
-163	416	500	-7
-163	404	499	5
-162	404	499	5
-164	415	499	-6
-163	403	499	6
-164	412	499	-3
-165	409	498	0
-164	402	499	7
-165	413	498	-4
-165	409	498	0
-166	411	498	-2
-166	405	497	4
-166	407	497	2
-166	410	498	-1
-168	414	497	-5
-167	400	497	9
-167	409	498	0
-168	413	497	-4
-168	408	496	1
-169	409	496	0
-168	404	497	5
-169	414	497	-5
-170	410	497	-1
-169	403	496	6
-170	413	496	-4
-171	412	496	-3
-170	402	496	7
-171	413	495	-4
-172	409	495	0
-171	403	495	6
-172	413	495	-4
-172	409	495	0
-173	411	495	-2
-173	406	494	3
-173	408	494	1
-174	411	494	-2
-174	406	493	3
-174	408	493	1
-174	411	493	-2
-175	414	493	-5
-176	409	493	0
-176	406	493	3
-175	404	493	5
-176	415	493	-6
-177	412	492	-3
-177	405	492	4
-177	407	492	2
-178	410	492	-1
-177	405	492	4
-178	415	492	-6
-179	411	492	-2
-179	406	492	3
-179	408	491	1
-180	411	491	-2
-180	408	491	1
-181	410	491	-1
-180	405	490	4
-182	420	491	-11
-182	401	490	8
-181	402	491	7
-182	415	490	-6
-183	410	490	-1
-183	408	490	1
-183	405	490	4
-183	408	490	1
-183	411	489	-2
-184	414	489	-5
-185	415	488	-6
-185	404	489	5
-185	406	489	3
-185	409	489	0
-186	412	488	-3
-187	414	489	-5
-187	406	488	3
-188	408	488	1
-187	406	487	3
-188	413	487	-4
-189	412	488	-3
-190	410	487	-1
-190	407	488	2
-190	410	488	-1
-191	413	487	-4
-192	412	488	-3
-193	411	486	-2
-194	410	486	-1
-194	409	486	0
-195	412	486	-3
-196	412	487	-3
-197	412	486	-3
-198	411	485	-2
-198	408	486	1
-199	410	486	-1
-199	406	486	3
-200	408	485	1
-200	406	485	3
-200	408	484	1
-201	411	484	-2
-202	409	485	0
-202	407	485	2
-202	409	484	0
-203	412	484	-3
-204	410	484	-1
-205	408	483	1
-205	406	483	3
-205	408	483	1
-206	411	484	-2
-206	410	483	-1
-208	412	483	-3
-208	406	482	3
-208	408	483	1
-209	411	483	-2
-209	409	483	0
-210	412	482	-3
-211	411	482	-2
-212	410	482	-1
-212	406	482	3
-213	408	481	1
-213	406	481	3
-213	409	481	0
-214	412	481	-3
-215	410	481	-1
-216	408	481	1
-216	406	481	3
-216	409	481	0
-217	412	480	-3
-218	411	480	-2
-219	411	480	-2
-220	410	480	-1
-220	409	479	0
-221	411	480	-2
-222	410	480	-1
-223	410	479	-1
-224	409	479	0
-255	411	479	-2
-222	408	479	1
-255	420	478	-11
-255	415	478	-6
-255	417	479	-8
-255	420	478	-11
-255	423	478	-14
-255	426	478	-17
-255	428	478	-19
-255	431	477	-22
-255	433	477	-24
-255	436	477	-27
-255	438	477	-29
-255	441	477	-32
-255	443	476	-34
-255	445	477	-36
-255	447	477	-38
-255	449	476	-40
-255	451	476	-42
-255	454	476	-45
-255	456	477	-47
-255	458	476	-49
-255	460	476	-51
-255	462	476	-53
-255	463	476	-54
-255	464	476	-55
-255	467	476	-58
-255	468	476	-59
-255	469	476	-60
-255	470	475	-61
-255	471	476	-62
-255	473	475	-64
-255	474	475	-65
-255	475	475	-66
-255	476	475	-67
-255	477	475	-68
-255	478	475	-69
-255	479	475	-70
-255	480	476	-71
-255	482	475	-73
-255	482	475	-73
-255	484	475	-75
-255	485	474	-76
-255	485	475	-76
-255	486	475	-77
-255	487	474	-78
-255	488	474	-79
-255	489	475	-80
-255	489	475	-80
-255	490	475	-81
-255	491	475	-82
-255	491	474	-82
-255	492	474	-83
-255	492	474	-83
-255	493	475	-84
-255	494	474	-85
-255	494	474	-85
-255	494	473	-85
-255	495	475	-86
-255	495	474	-86
-255	496	474	-87
-255	497	474	-88
-255	497	474	-88
-255	498	475	-89
-255	498	474	-89
-255	499	474	-90
-255	500	474	-91
-255	500	474	-91
-255	500	474	-91
-255	501	473	-92
-255	501	474	-92
-255	502	475	-93
-255	502	474	-93
-255	502	474	-93
-255	502	473	-93
-255	503	474	-94
-255	503	474	-94
-255	504	474	-95
-255	504	474	-95
-255	504	474	-95
-255	505	474	-96
-255	505	474	-96
-255	505	473	-96
-255	506	474	-97
-255	506	474	-97
-255	507	473	-98
-255	508	474	-99
-255	509	473	-100
-255	503	474	-94
-255	504	473	-95
-255	504	474	-95
-255	504	473	-95
-255	504	474	-95
-255	504	474	-95
-255	504	474	-95
-255	504	473	-95
-255	505	473	-96
-255	505	474	-96
-255	505	474	-96
-255	505	474	-96
-255	505	473	-96
-255	506	473	-97
-255	506	474	-97
-255	507	473	-98
-255	507	474	-98
-255	507	474	-98
-255	507	473	-98
-255	507	473	-98
-255	508	474	-99
-255	508	473	-99
-255	508	474	-99
-255	508	473	-99
-255	508	474	-99
-255	508	474	-99
-255	508	474	-99
-255	509	473	-100
-255	509	473	-100
-255	508	473	-99
-255	509	474	-100
-255	509	474	-100
-255	511	474	-102
-255	511	473	-102
-255	511	474	-102
-255	511	474	-102
-255	510	474	-101
-255	511	474	-102
-255	512	474	-103
-255	510	473	-101
-255	508	474	-99
-255	508	474	-99
-255	509	473	-100
-255	509	473	-100
-255	509	474	-100
-255	510	474	-101
-255	510	474	-101
-255	510	474	-101
-255	511	473	-102
-255	511	473	-102
-255	511	473	-102
-255	511	474	-102
-255	511	473	-102
-255	512	474	-103
-255	510	474	-101
-255	510	474	-101
-255	512	474	-103
-255	512	474	-103
-255	507	474	-98
-255	508	473	-99
-255	509	473	-100
-255	511	474	-102
-255	512	473	-103
-255	511	473	-102
-255	513	473	-104
-255	512	473	-103
-255	512	474	-103
-255	507	474	-98
-255	507	473	-98
-255	507	474	-98
-255	507	474	-98
-255	508	473	-99
-255	508	474	-99
-255	509	474	-100
-255	511	474	-102
-255	511	474	-102
-255	511	474	-102
-255	512	474	-103
-255	510	474	-101
-255	511	473	-102
-255	509	474	-100
-255	511	474	-102
-255	511	474	-102
-255	512	474	-103
-255	511	473	-102
-255	511	474	-102
-255	511	474	-102
-255	511	473	-102
-255	511	474	-102
-255	511	474	-102
-255	511	473	-102
-255	512	473	-103
-255	510	474	-101
-255	510	473	-101
-255	510	474	-101
-255	510	474	-101
-255	510	474	-101
-255	510	473	-101
-255	510	474	-101
-255	510	474	-101
-255	510	474	-101
-255	510	474	-101
-255	511	473	-102
-255	511	474	-102
-255	511	474	-102
-255	510	474	-101
-255	510	474	-101
-255	511	473	-102
-255	511	474	-102
-255	511	473	-102
-255	510	474	-101
-255	510	474	-101
-255	510	474	-101
-255	510	473	-101
0	511	473	-101
0	1023	475	-101
0	1023	477	-101
0	1023	479	-101
0	1023	481	-101
0	1023	482	-101
0	1023	483	-101
0	1023	485	-101
0	1023	487	-101
0	1023	488	-101
0	1023	490	-101
0	1023	491	-101
0	1023	493	-101
0	1023	494	-101
0	1023	495	-101
0	1023	497	-101
0	1023	499	-101
0	1023	499	-101
0	1023	500	-101
0	1023	501	-101
0	1023	502	-101
0	1023	503	-101
0	1023	505	-101
0	1023	506	-101
0	1023	507	-101
0	1023	508	-101
0	1023	509	-101
0	1023	509	-101
0	620	510	-101
0	522	510	-101
0	514	509	-101
0	512	509	-101
0	512	509	-101
0	511	510	-101
0	511	510	-101
0	511	510	-101
0	510	509	-101
0	510	510	-101
0	510	509	-101
0	510	510	-101
0	510	510	-101
0	510	509	-101
0	510	510	-101
0	510	509	-101
0	510	510	-101
0	510	509	-101
0	510	509	-101
0	510	510	-101
0	510	510	-101
0	510	510	-101
0	510	510	-101
0	510	509	-101
0	511	510	-101
0	510	510	-101
0	511	510	-101
0	510	510	-101
0	511	509	-101
0	510	510	-101
0	510	510	-101
0	510	510	-101
0	510	510	-101
0	510	509	-101
0	509	510	-101
0	510	510	-101
0	509	509	-101
0	509	509	-101
0	509	510	-101
0	509	509	-101
0	510	510	-101
0	510	510	-101
0	510	509	-101
0	509	510	-101
0	509	509	-101
0	510	510	-101
0	509	510	-101
0	510	510	-101
0	510	510	-101
0	510	510	-101
0	510	509	-101
0	510	509	-101
0	510	510	-101
0	511	509	-101
0	510	510	-101
0	510	509	-101
0	510	510	-101
0	510	509	-101
0	510	509	-101
0	510	509	-101
0	510	509	-101
0	510	509	-101
0	510	510	-101
0	510	510	-101
0	510	510	-101
0	510	510	-101
0	509	509	-101
0	509	510	-101
0	509	510	-101
0	509	509	-101
0	510	510	-101
0	509	509	-101
0	509	509	-101
0	509	509	-101
0	509	510	-101
0	509	510	-101
0	509	510	-101
0	510	509	-101
0	510	509	-101
0	510	510	-101
0	510	510	-101
0	510	510	-101
0	510	509	-101
0	510	510	-101
0	510	509	-101
0	510	510	-101
0	510	510	-101
0	510	510	-101
0	510	509	-101
0	510	510	-101
0	510	510	-101
0	510	510	-101
0	510	509	-101
0	510	510	-101
0	510	510	-101
0	510	509	-101
0	510	509	-101
0	510	510	-101
0	510	509	-101
0	509	509	-101
0	509	510	-101
0	509	509	-101
0	509	510	-101
0	509	509	-101
0	509	509	-101
0	509	510	-101
0	509	510	-101
0	509	509	-101
0	509	509	-101
0	510	509	-101
0	510	510	-101
0	510	509	-101
0	510	509	-101
0	510	510	-101
0	510	509	-101
0	510	510	-101
0	510	509	-101
0	510	510	-101
0	511	510	-101
0	510	509	-101
0	510	509	-101
0	510	509	-101
0	510	509	-101
0	510	510	-101
0	510	510	-101
0	510	510	-101
0	510	510	-101
0	510	510	-101
0	509	509	-101
0	509	509	-101
0	509	510	-101
0	509	510	-101
0	509	509	-101
0	510	509	-101
0	509	510	-101
0	509	510	-101
0	509	509	-101
0	509	510	-101
0	509	509	-101
0	509	510	-101
0	509	509	-101
0	510	509	-101
0	510	510	-101
0	510	510	-101
0	510	510	-101
0	510	510	-101
0	510	509	-101
0	510	510	-101
0	510	510	-101
0	510	510	-101
0	510	510	-101
0	510	509	-101
0	510	509	-101
0	510	510	-101
0	510	509	-101
0	510	509	-101
0	510	509	-101
0	510	509	-101
0	509	509	-101
0	509	510	-101
0	510	510	-101
0	510	509	-101
0	509	509	-101
0	509	510	-101
0	509	510	-101
0	509	510	-101
0	509	509	-101
0	509	510	-101
0	509	510	-101
0	509	510	-101
0	509	510	-101
0	509	510	-101
0	509	510	-101
0	510	510	-101
0	510	510	-101
0	510	509	-101
0	510	510	-101
0	510	510	-101
0	510	510	-101
0	510	508	-101
0	510	509	-101
0	511	509	-101
0	510	509	-101
0	510	509	-101
0	510	510	-101
0	510	510	-101
0	510	510	-101
0	510	509	-101
0	510	509	-101
0	510	509	-101
0	510	510	-101
0	510	509	-101
0	509	510	-101
0	509	510	-101
0	509	510	-101
0	509	510	-101
