V2_mean	Isense_mean	dt
510	510	500
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	511	1
0	509	510	1
0	509	510	1
0	509	511	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	511	1
0	510	510	0
0	509	510	1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	511	1
0	509	511	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	510	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	510	0
0	509	510	1
0	510	511	0
0	509	510	1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	511	0
0	510	510	0
0	510	511	0
0	510	510	0
0	510	510	0
0	510	510	0
0	509	511	1
0	509	511	1
0	509	510	1
0	509	510	1
0	510	511	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	511	1
0	509	511	1
0	509	510	1
0	509	510	1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	511	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	511	510	-1
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	509	510	1
0	509	511	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	510	0
0	509	511	1
0	509	510	1
0	509	511	1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	511	0
0	510	511	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	511	0
0	510	511	0
0	510	511	0
0	509	510	1
0	510	510	0
0	509	510	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	510	0
0	509	510	1
0	509	510	1
0	509	511	1
0	509	510	1
0	509	510	1
0	510	511	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	511	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	509	511	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	511	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	511	1
0	509	510	1
0	509	511	1
0	510	510	0
0	509	510	1
0	510	510	0
0	510	511	0
0	510	511	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	511	0
0	510	511	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	511	1
0	508	510	2
0	509	510	1
0	509	510	1
0	509	511	1
0	509	510	1
0	510	510	0
0	510	510	0
0	510	511	0
0	510	510	0
0	510	510	0
0	510	511	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	511	0
0	510	510	0
0	509	510	1
0	510	510	0
0	510	509	0
0	510	510	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	511	0
0	509	511	1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	511	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	509	510	1
0	510	510	0
0	509	510	1
0	510	510	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	511	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	511	0
0	510	510	0
0	510	510	0
0	510	511	0
0	510	510	0
0	509	510	1
0	510	510	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	511	0
0	510	511	0
0	510	511	0
0	510	511	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	509	510	1
0	509	510	1
0	509	510	1
0	510	510	0
0	509	510	1
0	509	510	1
0	509	511	1
0	509	510	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	511	0
0	510	510	0
0	510	510	0
0	510	510	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	511	1
0	509	511	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	510	0
0	510	510	0
0	510	511	0
0	510	510	0
0	510	511	0
0	510	510	0
0	509	510	1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	511	0
0	510	510	0
0	510	510	0
0	510	510	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	511	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	511	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	511	1
0	510	510	0
0	509	510	1
0	509	511	1
0	510	510	0
0	509	510	1
0	510	510	0
0	509	510	1
0	510	510	0
0	510	510	0
0	511	510	-1
0	511	510	-1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	511	1
0	509	510	1
0	509	510	1
0	509	509	1
0	509	510	1
0	509	510	1
0	509	511	1
0	509	511	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	511	510	-1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	511	0
0	510	511	0
0	510	510	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	511	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	511	0
0	510	510	0
0	510	511	0
0	510	510	0
0	510	510	0
0	510	510	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	511	1
0	509	510	1
0	509	510	1
0	509	511	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	509	510	1
0	510	510	0
0	510	510	0
0	510	511	0
0	511	510	-1
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	511	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	511	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	511	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	511	510	-1
0	510	510	0
0	511	510	-1
0	510	510	0
0	510	510	0
0	510	511	0
0	510	510	0
0	510	510	0
0	509	510	1
0	509	510	1
0	510	510	0
0	509	510	1
0	509	511	1
0	509	510	1
0	509	510	1
0	509	511	1
0	509	511	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	510	0
0	509	510	1
0	509	510	1
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	509	0
0	510	510	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	510	0
0	509	509	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	510	510	0
0	509	510	1
0	510	509	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	510	0
0	510	511	0
0	510	511	0
0	510	510	0
0	510	511	0
0	510	510	0
0	510	510	0
0	510	510	0
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	509	510	1
0	508	510	2
0	509	510	1
0	509	510	1
0	510	510	0
0	509	510	1
0	510	510	0
0	510	510	0
0	510	510	0
-39	510	511	-2
-39	510	510	-2
-39	510	510	-2
-40	510	510	-2
-40	508	510	0
-40	509	510	-1
-40	510	510	-2
-41	510	510	-2
-41	507	510	1
-41	509	510	-1
-41	509	510	-1
-41	509	510	-1
-41	508	511	0
-42	509	510	-1
-42	506	510	2
-42	509	510	-1
-42	508	511	0
-42	508	510	0
-43	511	511	-3
-43	507	510	1
-43	508	509	0
-44	511	510	-3
-44	507	510	1
-44	509	510	-1
-44	508	511	0
-44	509	510	-1
-45	509	510	-1
-45	508	510	0
-45	509	511	-1
-46	509	510	-1
-46	509	510	-1
-46	509	510	-1
-47	508	510	0
-47	509	511	-1
-47	508	510	0
-48	508	510	0
-48	508	510	0
-48	508	510	0
-48	508	510	0
-49	508	510	0
-49	507	510	1
-49	508	510	0
-49	508	510	0
-50	512	510	-4
-50	508	510	0
-51	508	510	0
-51	508	510	0
-51	509	511	-1
-52	509	510	-1
-53	512	510	-4
-53	509	510	-1
-54	509	510	-1
-54	508	510	0
-54	509	509	-1
-55	512	510	-4
-56	508	511	0
-56	507	511	1
-56	509	510	-1
-57	509	510	-1
-58	509	510	-1
-58	509	510	-1
-59	509	510	-1
-59	508	510	0
-60	510	510	-2
-61	509	510	-1
-61	509	510	-1
-62	509	510	-1
-62	509	510	-1
-63	509	510	-1
-64	509	510	-1
-64	510	510	-2
-65	510	510	-2
-66	510	510	-2
-67	510	510	-2
-68	510	510	-2
-69	510	510	-2
-70	510	510	-2
-71	511	510	-3
-72	511	510	-3
-73	511	510	-3
-74	511	510	-3
-75	511	510	-3
-76	509	510	-1
-78	511	510	-3
-79	510	510	-2
-80	509	510	-1
-81	511	510	-3
-82	511	509	-3
-84	511	510	-3
-85	512	510	-4
-86	509	510	-1
-88	510	510	-2
-89	509	510	-1
-90	509	510	-1
-91	509	510	-1
-92	509	510	-1
-93	509	510	-1
-95	510	511	-2
-96	507	510	1
-97	509	510	-1
-98	509	509	-1
-99	508	511	0
-100	508	510	0
-101	509	510	-1
-102	508	510	0
-104	508	510	0
-104	503	511	5
-105	509	510	-1
-106	506	510	2
-106	505	510	3
-107	508	510	0
-108	505	510	3
-108	503	510	5
-109	507	510	1
-109	505	510	3
-110	506	510	2
-110	504	509	4
-111	506	510	2
-111	503	510	5
-111	505	510	3
-112	507	510	1
-112	504	510	4
-112	505	510	3
-112	507	510	1
-113	508	510	0
-113	504	510	4
-113	505	510	3
-114	507	510	1
-114	503	510	5
-114	504	510	4
-114	505	510	3
-114	506	510	2
-114	507	510	1
-115	507	510	1
-114	503	510	5
-115	508	510	0
-114	503	510	5
-115	509	510	-1
-115	505	510	3
-114	505	510	3
-115	510	510	-2
-115	507	510	1
-115	506	511	2
-115	507	510	1
-115	508	510	0
-116	508	510	0
-115	504	510	4
-116	509	509	-1
-116	505	510	3
-115	505	510	3
-116	509	510	-1
-116	507	510	1
-116	507	510	1
-116	507	509	1
-116	507	509	1
-116	507	509	1
-116	508	510	0
-116	509	509	-1
-117	508	510	0
-116	504	509	4
-116	507	510	1
-116	509	510	-1
-117	510	510	-2
-116	505	509	3
-117	509	509	-1
-116	505	509	3
-117	510	510	-2
-117	507	510	1
-117	506	510	2
-116	507	509	1
-117	512	509	-4
-117	508	510	0
-117	508	509	0
-118	509	510	-1
-117	504	509	4
-117	508	510	0
-117	509	510	-1
-118	510	509	-2
-117	505	510	3
-118	510	509	-2
-117	505	509	3
-118	510	509	-2
-118	506	509	2
-117	505	509	3
-118	510	510	-2
-117	507	510	1
-118	511	510	-3
-118	507	509	1
-118	506	509	2
-118	507	509	1
-118	507	509	1
-117	505	510	3
-118	513	510	-5
-118	509	510	-1
-118	506	509	2
-118	509	509	-1
-118	509	509	-1
-118	507	509	1
-119	510	510	-2
-118	505	510	3
-118	507	510	1
-119	511	509	-3
-118	506	509	2
-119	510	510	-2
-118	506	509	2
-119	508	509	0
-118	507	509	1
-119	509	510	-1
-118	504	509	4
-118	511	509	-3
-119	510	510	-2
-119	507	509	1
-118	506	509	2
-119	512	510	-4
-119	508	509	0
-119	508	509	0
-119	508	510	0
-120	509	509	-1
-119	504	509	4
-119	508	508	0
-119	510	509	-2
-120	510	509	-2
-120	506	509	2
-119	505	510	3
-120	510	509	-2
-119	506	509	2
-120	511	509	-3
-120	507	509	1
-119	502	510	6
-119	511	509	-3
-120	512	510	-4
-120	507	509	1
-120	507	509	1
-120	507	509	1
-119	507	508	1
-120	513	509	-5
-120	509	509	-1
-120	508	508	0
-120	508	509	0
-120	508	509	0
-121	509	509	-1
-120	500	509	8
-120	509	508	-1
-120	510	509	-2
-120	510	508	-2
-121	511	510	-3
-120	502	509	6
-121	511	509	-3
-120	507	509	1
-121	511	508	-3
-121	507	509	1
-121	507	509	1
-121	507	509	1
-121	507	509	1
-121	507	508	1
-121	508	509	0
-121	508	509	0
-121	508	509	0
-120	504	508	4
-121	513	509	-5
-120	504	509	4
-121	513	509	-5
-121	510	508	-2
-122	509	509	-1
-121	505	509	3
-121	509	510	-1
-122	510	508	-2
-122	506	509	2
-121	506	509	2
-121	506	509	2
-122	511	509	-3
-121	507	508	1
-122	511	509	-3
-122	507	509	1
-122	507	509	1
-122	508	509	0
-122	508	509	0
-122	508	508	0
-122	508	509	0
-122	508	508	0
-122	508	508	0
-122	509	509	-1
-122	509	509	-1
-122	509	509	-1
-123	509	508	-1
-122	499	508	9
-122	509	509	-1
-122	510	509	-2
-122	511	508	-3
-123	511	509	-3
-123	506	508	2
-122	506	508	2
-123	511	509	-3
-123	508	509	0
-123	508	508	0
-123	508	509	0
-123	508	508	0
-123	508	508	0
-124	509	509	-1
-122	497	508	11
-123	513	508	-5
-122	504	509	4
-123	514	508	-6
-123	510	508	-2
-124	510	508	-2
-123	505	508	3
-124	509	509	-1
-123	505	508	3
-124	510	508	-2
-123	506	508	2
-123	504	508	4
-123	511	508	-3
-123	506	508	2
-124	512	508	-4
-123	507	509	1
-123	506	508	2
-124	513	508	-5
-124	508	508	0
-124	508	509	0
-124	508	508	0
-124	508	509	0
-125	510	508	-2
-124	505	508	3
-124	503	508	5
-124	510	508	-2
-124	511	508	-3
-125	510	507	-2
-125	506	508	2
-123	497	508	11
-124	515	508	-7
-125	512	508	-4
-124	507	508	1
-125	510	508	-2
-125	507	508	1
-124	506	508	2
-124	505	508	3
-125	513	508	-5
-125	508	508	0
-125	508	508	0
-125	508	508	0
-125	509	508	-1
-125	509	508	-1
-125	502	508	6
-125	510	508	-2
-124	503	508	5
-125	515	508	-7
-126	512	508	-4
-126	506	508	2
-124	497	508	11
-125	516	508	-8
-126	512	508	-4
-126	507	508	1
-126	506	508	2
-124	499	507	9
-125	516	508	-8
-126	514	508	-6
-127	508	507	0
-126	503	508	5
-125	499	507	9
-125	513	508	-5
-126	514	507	-6
-127	510	509	-2
-126	504	508	4
-125	501	508	7
-126	515	508	-7
-127	511	508	-3
-126	506	508	2
-127	510	508	-2
-127	507	508	1
-127	507	507	1
-127	507	508	1
-126	507	507	1
-127	512	508	-4
-126	500	507	8
-127	513	508	-5
-127	509	508	-1
-127	509	508	-1
-127	509	507	-1
-126	500	507	8
-127	514	508	-6
-127	510	508	-2
-128	509	508	-1
-127	505	507	3
-128	509	507	-1
-126	496	507	12
-127	515	507	-7
-127	512	507	-4
-128	512	507	-4
-128	507	507	1
-128	507	507	1
-127	498	507	10
-126	504	507	4
-128	519	507	-11
-128	510	508	-2
-128	509	507	-1
-127	499	507	9
-127	505	507	3
-127	515	507	-7
-127	506	507	2
-128	515	507	-7
-127	500	507	8
-127	506	507	2
-128	515	507	-7
-128	511	507	-3
-127	500	507	8
-128	515	507	-7
-127	501	508	7
-129	515	508	-7
-128	506	507	2
-129	510	507	-2
-128	506	507	2
-128	502	507	6
-128	512	507	-4
-129	513	507	-5
-127	498	506	10
-129	518	507	-10
-129	510	507	-2
-130	508	508	0
-129	503	507	5
-129	508	507	0
-129	510	507	-2
-130	510	506	-2
-129	505	507	3
-130	509	507	-1
-129	505	506	3
-130	510	507	-2
-128	495	506	13
-129	516	506	-8
-129	512	507	-4
-130	512	507	-4
-130	506	507	2
-128	496	506	12
-129	517	507	-9
-130	514	507	-6
-130	508	506	0
-130	508	507	0
-131	508	507	0
-130	503	507	5
-130	508	507	0
-130	510	507	-2
-131	510	506	-2
-129	495	506	13
-130	516	506	-8
-131	512	507	-4
-130	506	506	2
-131	511	506	-3
-129	496	507	12
-131	517	506	-9
-131	508	506	0
-131	507	507	1
-131	507	507	1
-131	508	507	0
-131	508	507	0
-131	508	506	0
-131	508	506	0
-131	508	507	0
-131	509	507	-1
-131	509	506	-1
-130	499	506	9
-131	515	506	-7
-131	511	506	-3
-132	511	507	-3
-132	506	507	2
-130	495	506	13
-131	517	506	-9
-132	514	506	-6
-131	497	507	11
-131	512	507	-4
-130	503	506	5
-132	520	507	-12
-132	509	506	-1
-133	508	507	0
-132	502	506	6
-132	508	505	0
-132	509	506	-1
-131	498	507	10
-132	515	506	-7
-131	500	506	8
-132	515	506	-7
-132	511	505	-3
-131	499	506	9
-132	516	506	-8
-132	511	506	-3
-131	501	506	7
-133	517	506	-9
-133	507	506	1
-132	506	505	2
-133	512	506	-4
-133	508	506	0
-132	496	506	12
-132	514	506	-6
-133	514	506	-6
-134	509	506	-1
-133	503	505	5
-131	497	506	11
-133	520	505	-12
-132	500	505	8
-133	515	506	-7
-133	510	505	-2
-134	510	506	-2
-133	504	506	4
-134	509	506	-1
-132	494	506	14
-133	516	506	-8
-132	501	506	7
-133	517	506	-9
-134	512	505	-4
-132	495	506	13
-133	517	507	-9
-134	513	505	-5
-132	496	506	12
-134	518	505	-10
-134	509	506	-1
-132	497	505	11
-134	519	506	-11
-134	510	506	-2
-134	508	505	0
-135	509	506	-1
-134	504	505	4
-133	498	506	10
-134	515	506	-7
-132	500	505	8
-135	522	506	-14
-134	506	506	2
-135	510	506	-2
-134	505	505	3
-135	510	505	-2
-135	506	506	2
-134	505	506	3
-135	511	505	-3
-135	507	506	1
-134	506	506	2
-135	512	506	-4
-135	508	505	0
-135	508	504	0
-135	508	505	0
-135	509	506	-1
-136	509	505	-1
-135	504	505	4
-135	509	505	-1
-136	510	505	-2
-135	505	506	3
-136	510	505	-2
-135	506	505	2
-134	500	505	8
-136	518	504	-10
-136	507	506	1
