V2_mean	Isense_mean	dt
509	509	500
0	510	509	102
0	509	510	102
0	509	510	102
0	509	510	102
0	509	510	102
0	510	511	102
0	510	509	102
0	510	510	102
0	509	510	102
0	509	510	102
0	509	510	102
0	510	510	102
0	510	509	102
0	509	509	102
0	509	510	102
0	509	510	102
0	509	510	102
0	509	510	102
0	510	510	102
0	510	510	102
0	509	510	102
0	510	510	102
0	510	510	102
0	509	510	102
0	510	510	102
0	510	510	102
0	509	510	102
0	509	510	102
0	509	510	102
0	509	511	102
0	510	510	102
0	509	510	102
0	509	510	102
0	509	510	102
0	510	510	102
0	510	510	102
0	509	510	102
0	510	509	102
0	510	510	102
0	510	510	102
0	510	510	102
0	509	510	102
0	509	510	102
0	509	510	102
0	510	510	102
0	509	510	102
0	510	510	102
0	510	509	102
0	509	510	102
0	510	510	102
0	510	510	102
0	509	509	102
0	509	510	102
0	509	510	102
0	510	510	102
0	509	510	102
0	510	510	102
0	509	510	102
0	509	510	102
0	510	511	102
0	509	510	102
0	509	510	102
0	509	510	102
0	509	511	102
0	510	510	102
0	509	510	102
0	509	509	102
0	509	510	102
0	509	510	102
0	510	510	102
0	509	510	102
0	510	509	102
0	509	511	102
0	509	510	102
0	509	510	102
0	510	510	102
0	509	509	102
0	510	510	102
0	510	510	102
0	509	510	102
0	509	509	102
0	510	510	102
0	510	510	102
0	510	509	102
0	509	509	102
0	510	510	102
0	510	510	102
0	509	510	102
0	510	510	102
0	509	509	102
0	509	509	102
0	509	510	102
0	510	510	102
0	509	510	102
0	510	510	102
0	509	509	102
0	509	510	102
0	509	510	102
0	510	510	102
0	509	510	102
0	509	510	102
0	509	510	102
0	510	510	102
0	510	510	102
0	510	509	102
0	510	510	102
0	509	510	102
0	510	510	102
0	510	510	102
0	510	510	102
0	510	510	102
0	509	510	102
0	509	509	102
0	509	510	102
0	510	510	102
0	510	510	102
0	510	510	102
0	509	510	102
0	510	510	102
0	510	511	102
0	509	510	102
0	509	510	102
0	509	510	102
0	509	510	102
0	509	509	102
0	509	510	102
0	509	510	102
0	509	510	102
0	509	510	102
0	509	511	102
0	509	510	102
0	510	510	102
0	509	511	102
0	509	510	102
0	510	510	102
0	510	509	102
